direction,num_packets,total_bytes,min_pkt_size,max_pkt_size,mean_pkt_size,std_pkt_size,min_iat,max_iat,mean_iat,std_iat,dur,dport,sport,app
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,5e-06,0.056179,0.007891666666666665,0.014837172774904959,0.11837499999999998,443.0,45626.0,nypost
uplink,15,1464.0,40.0,557.0,97.6,129.68246935165467,5e-06,0.055434,0.008701357142857143,0.015197825373829197,0.121819,443.0,45632.0,nypost
uplink,16,1504.0,40.0,557.0,94.0,126.11000488991083,4e-06,0.053603,0.007979000000000002,0.014404658249528668,0.11968500000000001,443.0,47328.0,nypost
uplink,181,10226.0,40.0,569.0,56.49723756906077,39.53923850070296,4e-06,0.064944,0.002677833333333333,0.008240445308857293,0.48200999999999994,443.0,47358.0,cnbc
uplink,185,10446.0,40.0,569.0,56.464864864864865,39.09520303205379,7e-06,0.05812,0.0017936141304347828,0.006263799341817499,0.330025,443.0,47374.0,cnbc
uplink,175,9986.0,40.0,569.0,57.06285714285714,40.40273609229753,6e-06,0.071702,0.002761258620689655,0.008527493759091322,0.48045899999999997,443.0,47380.0,cnbc
uplink,206,11586.0,40.0,569.0,56.24271844660194,37.28308738901496,6e-06,0.101696,0.002923117073170732,0.010145446309530202,0.5992390000000001,443.0,47390.0,cnbc
uplink,240,13294.0,40.0,569.0,55.391666666666666,34.36837016070862,7e-06,0.079793,0.003068502092050209,0.009224653212891249,0.7333719999999999,443.0,53490.0,cnbc
uplink,199,11174.0,40.0,569.0,56.15075376884422,37.70509419450962,6e-06,0.055747,0.0019203131313131317,0.005830875490674231,0.38022200000000006,443.0,53502.0,cnbc
uplink,186,10558.0,40.0,569.0,56.763440860215056,39.20146104543151,1e-05,0.088602,0.002993518918918919,0.009294673711495888,0.553801,443.0,53512.0,cnbc
uplink,185,10494.0,40.0,569.0,56.72432432432432,39.324108971672594,5e-06,0.055461,0.0020711739130434784,0.006486591972919285,0.38109600000000005,443.0,53524.0,cnbc
uplink,198,11182.0,40.0,569.0,56.474747474747474,38.00583536129041,6e-06,0.143496,0.0029282030456852792,0.012321833330386653,0.576856,443.0,53530.0,cnbc
uplink,204,11422.0,40.0,569.0,55.990196078431374,37.2593083811966,5e-06,0.05418,0.0016658817733990149,0.005164120023742345,0.33817400000000003,443.0,53532.0,cnbc
uplink,79,4936.0,40.0,569.0,62.48101265822785,59.53728863009227,5e-06,0.079532,0.006593948717948717,0.015348663823478813,0.5143279999999999,443.0,35106.0,abcnetau
uplink,79,4936.0,40.0,569.0,62.48101265822785,59.53728863009227,4e-06,0.053912,0.0027711025641025647,0.0074352517098847425,0.21614600000000006,443.0,35118.0,abcnetau
uplink,80,4988.0,40.0,569.0,62.35,59.170874634935814,8e-06,0.105835,0.0077404556962025325,0.01815821018006799,0.611496,443.0,35120.0,abcnetau
uplink,96,5808.0,40.0,569.0,60.5,54.13161348922982,8e-06,0.054019,0.003977242105263157,0.009748962317628923,0.37783799999999995,443.0,35126.0,abcnetau
uplink,75,4728.0,40.0,569.0,63.04,61.0740445600168,5e-06,0.054333,0.003775216216216217,0.008562493650465032,0.27936600000000006,443.0,35132.0,abcnetau
uplink,71,4508.0,40.0,569.0,63.49295774647887,62.78418209331678,5e-06,0.054532,0.003624985714285714,0.008430934224529549,0.253749,443.0,46196.0,abcnetau
uplink,79,4924.0,40.0,569.0,62.32911392405063,59.57966472887208,8e-06,0.054075,0.0032779487179487176,0.00803713788285266,0.25567999999999996,443.0,46210.0,abcnetau
uplink,84,5184.0,40.0,569.0,61.714285714285715,57.80952759023846,7e-06,0.054125,0.002724783132530121,0.00736413825874137,0.22615700000000005,443.0,46226.0,abcnetau
uplink,83,5132.0,40.0,569.0,61.83132530120482,58.150943049020704,2.1e-05,0.093491,0.003411463414634146,0.011025149098619628,0.27974,443.0,46228.0,abcnetau
uplink,77,4820.0,40.0,569.0,62.5974025974026,60.33465002106774,6e-06,0.05628,0.0037608157894736837,0.008607168539011383,0.28582199999999996,443.0,46240.0,abcnetau
uplink,133,7732.0,40.0,569.0,58.13533834586466,46.08141378350028,7e-06,0.242832,0.004103272727272727,0.02185771861575122,0.541632,443.0,33722.0,news18
uplink,135,7848.0,40.0,569.0,58.13333333333333,45.718607205120755,7e-06,0.055227,0.002823350746268657,0.007703208379773812,0.3783290000000001,443.0,33736.0,news18
uplink,129,7524.0,40.0,569.0,58.325581395348834,46.78293672488561,7e-06,0.057659,0.0022325078125,0.006480124049794564,0.285761,443.0,33746.0,news18
uplink,125,7316.0,40.0,569.0,58.528,47.517496947219655,7e-06,0.05592,0.002252120967741936,0.006357668745661162,0.27926300000000004,443.0,33760.0,news18
uplink,130,7576.0,40.0,569.0,58.276923076923076,46.604557015867,7e-06,0.065005,0.002437333333333333,0.007272641795985028,0.314416,443.0,54290.0,news18
uplink,136,7888.0,40.0,569.0,58.0,45.57549699044352,7e-06,0.05507,0.002204362962962963,0.006227192386942222,0.297589,443.0,54302.0,news18
uplink,131,7628.0,40.0,569.0,58.229007633587784,46.42820178851778,8e-06,0.07552,0.004956746153846153,0.012951295108272925,0.644377,443.0,54318.0,news18
uplink,135,7836.0,40.0,569.0,58.044444444444444,46.45843378388622,1e-05,0.094422,0.0026061044776119406,0.009117488376178732,0.34921800000000003,443.0,54334.0,news18
uplink,133,7744.0,40.0,569.0,58.225563909774436,46.05737800622592,6e-06,0.054198,0.002168371212121212,0.006160506033301202,0.286225,443.0,54340.0,news18
uplink,123,7212.0,40.0,569.0,58.63414634146341,47.89799069893017,7e-06,0.055225,0.0024179836065573767,0.006424716553523389,0.294994,443.0,54354.0,news18
uplink,16,1659.0,40.0,569.0,103.6875,127.09456780943341,1.1e-05,0.059556,0.0174388,0.024748911402322327,0.26158200000000004,443.0,47570.0,ndtv
uplink,16,1659.0,40.0,569.0,103.6875,127.09456780943341,1.2e-05,0.056331,0.016341066666666668,0.023054948379490084,0.24511600000000003,443.0,47582.0,ndtv
uplink,16,1659.0,40.0,569.0,103.6875,127.09456780943341,7e-06,0.055339,0.017235866666666665,0.02420573287427903,0.258538,443.0,55652.0,ndtv
uplink,17,1711.0,40.0,569.0,100.6470588235294,123.69566543359078,7e-06,0.086419,0.0192808125,0.030100842992002178,0.308493,443.0,55662.0,ndtv
uplink,17,1699.0,40.0,569.0,99.94117647058823,124.02442833381419,5e-06,0.054317,0.01489975,0.021882793037757618,0.238396,443.0,55678.0,ndtv
uplink,17,1711.0,40.0,569.0,100.6470588235294,123.69566543359078,6e-06,0.079053,0.0177449375,0.027029313648873263,0.283919,443.0,55684.0,ndtv
uplink,16,1659.0,40.0,569.0,103.6875,127.09456780943341,1.1e-05,0.169027,0.024664066666666665,0.04519384311965303,0.369961,443.0,55692.0,ndtv
uplink,17,1699.0,40.0,569.0,99.94117647058823,124.02442833381419,6e-06,0.055065,0.015429625000000002,0.022609981072894924,0.24687400000000004,443.0,55696.0,ndtv
uplink,16,1659.0,40.0,569.0,103.6875,127.09456780943341,6e-06,0.0566,0.0168488,0.023764590306949177,0.252732,443.0,55704.0,ndtv
uplink,17,1699.0,40.0,569.0,99.94117647058823,124.02442833381419,1e-05,0.12027,0.020451124999999997,0.03403190942017996,0.32721799999999995,443.0,55718.0,ndtv
uplink,156,8909.0,40.0,569.0,57.10897435897436,42.393635206691684,9e-06,0.12853,0.007805245161290323,0.021569690812149198,1.209813,443.0,39794.0,rt
uplink,159,9065.0,40.0,569.0,57.0125786163522,41.99502493460412,7e-06,0.127336,0.007569607594936708,0.0205855497985227,1.195998,443.0,39804.0,rt
uplink,160,9117.0,40.0,569.0,56.98125,41.86463238783489,7e-06,0.12805,0.007531308176100628,0.020626744289862206,1.1974779999999998,443.0,39812.0,rt
uplink,155,8869.0,40.0,569.0,57.21935483870968,42.50855849162154,6e-06,0.12724,0.007621993506493506,0.02096649937540316,1.173787,443.0,39828.0,rt
uplink,158,9013.0,40.0,569.0,57.04430379746835,42.12664329883008,7e-06,0.127225,0.007367605095541401,0.020652163259061947,1.156714,443.0,39844.0,rt
uplink,155,8857.0,40.0,569.0,57.14193548387097,42.529048699007646,6e-06,0.127362,0.007819551948051947,0.021562736217000625,1.204211,443.0,44762.0,rt
uplink,156,8909.0,40.0,569.0,57.10897435897436,42.393635206691684,6e-06,0.128285,0.007611470967741936,0.020822381805858735,1.179778,443.0,44766.0,rt
uplink,157,8961.0,40.0,569.0,57.07643312101911,42.25950680498942,7e-06,0.127499,0.007523224358974359,0.02069564060955014,1.173623,443.0,44768.0,rt
uplink,156,8909.0,40.0,569.0,57.10897435897436,42.393635206691684,7e-06,0.127955,0.007592870967741936,0.02095102984348796,1.176895,443.0,44784.0,rt
uplink,156,8909.0,40.0,569.0,57.10897435897436,42.393635206691684,7e-06,0.129542,0.0076206516129032256,0.02102898096554531,1.181201,443.0,56502.0,rt
uplink,274,15141.0,40.0,569.0,55.25912408759124,32.24827008960469,5e-06,9.078627,0.035198351648351646,0.549379207163467,9.60915,443.0,34552.0,washingtonpost
uplink,277,15225.0,40.0,569.0,54.96389891696751,32.0506640929847,4e-06,9.995679,0.03883352173913044,0.601547542261031,10.718052000000002,443.0,43172.0,washingtonpost
uplink,262,14445.0,40.0,569.0,55.13358778625954,32.95069603899059,5e-06,8.054045,0.032930666666666684,0.49846345969073197,8.594904000000005,443.0,44680.0,washingtonpost
uplink,245,13633.0,40.0,569.0,55.64489795918367,34.090171298929604,4e-06,10.025287,0.043284618852459024,0.6417180823460432,10.561447000000001,443.0,45588.0,washingtonpost
uplink,277,15297.0,40.0,569.0,55.22382671480145,32.074309256610704,4e-06,9.00917,0.03445576811594203,0.542211029019967,9.509792000000001,443.0,46846.0,washingtonpost
uplink,284,15661.0,40.0,569.0,55.144366197183096,31.679104425378696,4e-06,9.025675,0.03419861130742048,0.5364520282452714,9.678206999999997,443.0,49360.0,washingtonpost
uplink,17,1790.0,40.0,569.0,105.29411764705883,125.13281179704744,7e-06,0.094775,0.023990249999999998,0.03311472869384055,0.38384399999999996,443.0,39538.0,indiatimes
uplink,17,1790.0,40.0,569.0,105.29411764705883,125.13281179704744,5e-06,0.054336,0.019639999999999998,0.025579354969714672,0.31423999999999996,443.0,39550.0,indiatimes
uplink,16,1750.0,40.0,569.0,109.375,128.06294025465237,5e-06,0.068366,0.021893133333333332,0.027888642923667148,0.328397,443.0,39552.0,indiatimes
uplink,18,1842.0,40.0,569.0,102.33333333333333,122.04483264960703,4e-06,0.056646,0.017510411764705885,0.023610813100301165,0.297677,443.0,39558.0,indiatimes
uplink,18,1842.0,40.0,569.0,102.33333333333333,122.04483264960703,4e-06,0.054661,0.01715535294117647,0.02340344962804943,0.291641,443.0,56324.0,indiatimes
uplink,18,1842.0,40.0,569.0,102.33333333333333,122.04483264960703,4e-06,0.056127,0.016613882352941176,0.02237568104517255,0.282436,443.0,56336.0,indiatimes
uplink,17,1790.0,40.0,569.0,105.29411764705883,125.13281179704744,5e-06,0.056818,0.018105375,0.023597008078356036,0.289686,443.0,56342.0,indiatimes
uplink,17,1790.0,40.0,569.0,105.29411764705883,125.13281179704744,5e-06,0.055444,0.0179171875,0.02336891654946445,0.286675,443.0,56354.0,indiatimes
uplink,21,2034.0,40.0,569.0,96.85714285714286,113.35620217451081,4e-06,0.054061,0.0166849,0.02254506726746977,0.333698,443.0,56364.0,indiatimes
uplink,19,2020.0,40.0,569.0,106.3157894736842,119.86986120677288,7e-06,0.252533,0.04201183333333333,0.07306120423739022,0.7562129999999999,443.0,56378.0,indiatimes
downlink,50,449247.0,52.0,26196.0,8984.94,7704.893744145433,0.0,0.195878,0.011733081632653061,0.03524875808145393,0.574921,34610.0,443.0,expresscouk
downlink,55,449361.0,52.0,22900.0,8170.2,6263.54031175956,2e-06,0.100515,0.003194351851851852,0.013693701451393708,0.172495,34620.0,443.0,expresscouk
downlink,47,448923.0,52.0,25756.0,9551.553191489362,6892.1649019123615,2.3e-05,0.064703,0.003064543478260869,0.009687417997259288,0.14096899999999998,34628.0,443.0,expresscouk
downlink,60,449598.0,52.0,20044.0,7493.3,5523.391712541263,0.0,0.064726,0.0023089491525423726,0.008574835093264494,0.136228,53218.0,443.0,expresscouk
downlink,52,449182.0,52.0,21472.0,8638.115384615385,5682.25848034087,1e-06,0.065906,0.002770666666666667,0.009371848625893756,0.141304,53232.0,443.0,expresscouk
downlink,55,449337.0,52.0,22900.0,8169.763636363637,5992.980724282046,1e-06,0.066044,0.0025541666666666664,0.009099386711139818,0.137925,53242.0,443.0,expresscouk
downlink,59,449547.0,52.0,21654.0,7619.440677966101,5332.848159483812,0.0,0.065334,0.0026189482758620687,0.00884648145819908,0.15189899999999998,53246.0,443.0,expresscouk
downlink,54,449255.0,52.0,21472.0,8319.537037037036,5940.849436478277,1e-06,0.063993,0.002513471698113207,0.008899906597616572,0.13321399999999997,53248.0,443.0,expresscouk
downlink,55,449341.0,52.0,22900.0,8169.836363636364,5862.570254695954,2.4e-05,0.065352,0.002604907407407407,0.009055201760082055,0.14066499999999998,53260.0,443.0,expresscouk
downlink,51,449131.0,52.0,24328.0,8806.490196078432,6387.496117799365,1.5e-05,0.068041,0.0026842400000000005,0.009694602252758163,0.13421200000000003,53274.0,443.0,expresscouk
downlink,14,5870.0,40.0,2960.0,419.2857142857143,799.2558489544583,1e-06,0.068197,0.007978615384615386,0.019123394004632394,0.10372200000000001,45550.0,443.0,nypost
downlink,14,5872.0,40.0,2960.0,419.42857142857144,799.1922570547488,1e-06,0.068489,0.007835923076923077,0.019098490596822646,0.101867,45562.0,443.0,nypost
downlink,13,5809.0,40.0,2960.0,446.84615384615387,824.9777619380462,1e-06,0.068816,0.008495166666666666,0.019892782354107203,0.101942,45566.0,443.0,nypost
downlink,13,5809.0,40.0,2960.0,446.84615384615387,824.9777619380462,1e-06,0.072261,0.008935416666666666,0.020881767077169298,0.107225,45574.0,443.0,nypost
downlink,13,5809.0,40.0,2960.0,446.84615384615387,824.9777619380462,1e-06,0.06942,0.008647833333333332,0.020082557999116516,0.10377399999999999,45586.0,443.0,nypost
downlink,14,5871.0,40.0,2960.0,419.35714285714283,799.2240089508801,1e-06,0.102468,0.010696923076923078,0.028272770031314398,0.13906000000000002,45596.0,443.0,nypost
downlink,12,5770.0,40.0,2960.0,480.8333333333333,852.1075298483416,2e-06,0.071817,0.009807727272727274,0.021623240206273018,0.10788500000000001,45612.0,443.0,nypost
downlink,14,5870.0,40.0,2960.0,419.2857142857143,799.2558489544583,1e-06,0.070828,0.008034,0.01975400302892218,0.104442,45626.0,443.0,nypost
downlink,14,5871.0,40.0,2960.0,419.35714285714283,799.2240089508801,1e-06,0.071065,0.008235230769230769,0.019862318113930567,0.107058,45632.0,443.0,nypost
downlink,13,5810.0,40.0,2960.0,446.9230769230769,824.9416607189527,1e-06,0.069224,0.008727916666666667,0.020097457199892605,0.104735,47328.0,443.0,nypost
downlink,180,2081816.0,52.0,56524.0,11565.644444444444,13635.204929543208,1e-06,0.073346,0.0025861620111731843,0.008906727104248786,0.462923,47358.0,443.0,cnbc
downlink,184,2081993.0,52.0,49284.0,11315.179347826086,12176.562309537167,1e-06,0.077438,0.0016977267759562841,0.006646392958102153,0.310684,47374.0,443.0,cnbc
downlink,181,2081858.0,52.0,39148.0,11501.977900552487,11942.848980761948,1e-06,0.07384,0.002559338888888889,0.009223636368405888,0.460681,47380.0,443.0,cnbc
downlink,207,2083201.0,52.0,44940.0,10063.772946859903,9336.065266057221,1e-06,0.079381,0.0028006796116504854,0.010180609512840975,0.57694,47390.0,443.0,cnbc
downlink,252,2085569.0,52.0,33356.0,8276.067460317461,10369.8809480104,1e-06,0.07396,0.002844043824701195,0.008830940249490521,0.7138549999999999,53490.0,443.0,cnbc
downlink,199,2082773.0,52.0,50732.0,10466.195979899498,10788.436979066842,1e-06,0.079088,0.0018025656565656566,0.00674326252532964,0.356908,53502.0,443.0,cnbc
downlink,194,2082524.0,52.0,53628.0,10734.659793814433,13225.212576241218,1e-06,0.111929,0.0027485595854922283,0.010429046395855176,0.530472,53512.0,443.0,cnbc
downlink,185,2082057.0,52.0,56524.0,11254.362162162162,13573.631110165948,1e-06,0.074926,0.001965592391304348,0.007744381962460803,0.361669,53524.0,443.0,cnbc
downlink,203,2082993.0,52.0,39148.0,10261.049261083745,9951.888344496421,1e-06,0.121245,0.0027455396039603964,0.011570734156324487,0.5545990000000001,53530.0,443.0,cnbc
downlink,206,2083138.0,52.0,56524.0,10112.320388349515,11443.137816059823,1e-06,0.076475,0.0015413707317073172,0.006036892457892452,0.315981,53532.0,443.0,cnbc
downlink,78,232591.0,52.0,4396.0,2981.9358974358975,1395.9098447030149,0.0,0.080237,0.006380597402597402,0.016428850338785234,0.4913059999999999,35106.0,443.0,abcnetau
downlink,78,232580.0,52.0,7292.0,2981.7948717948716,1664.0975040034473,0.0,0.073487,0.0025522857142857144,0.009011113824864364,0.196526,35118.0,443.0,abcnetau
downlink,78,232602.0,52.0,4396.0,2982.076923076923,1595.6277661259119,1e-06,0.112889,0.007697363636363635,0.02113559058038876,0.5926969999999999,35120.0,443.0,abcnetau
downlink,93,233382.0,52.0,2948.0,2509.483870967742,948.5469506944869,1e-06,0.0744,0.0038851847826086956,0.011945832566746148,0.357437,35126.0,443.0,abcnetau
downlink,76,232486.0,52.0,5844.0,3059.0263157894738,1792.9800071291684,1e-06,0.073817,0.0034672533333333327,0.00979534979038707,0.26004399999999994,35132.0,443.0,abcnetau
downlink,72,232279.0,52.0,5844.0,3226.097222222222,1990.7146862987915,1e-06,0.07407,0.0032928591549295774,0.009617192629119663,0.233793,46196.0,443.0,abcnetau
downlink,78,232589.0,52.0,7292.0,2981.9102564102564,1745.2027544612558,1e-06,0.074288,0.0030586623376623375,0.009597166885419322,0.235517,46210.0,443.0,abcnetau
downlink,82,232798.0,52.0,7292.0,2839.0,1603.3035032260082,1e-06,0.074504,0.002540925925925925,0.008802236794954135,0.20581499999999994,46226.0,443.0,abcnetau
downlink,81,232715.0,52.0,5844.0,2873.0246913580245,1581.747846334148,1e-06,0.113499,0.0032472250000000003,0.013041214037388825,0.259778,46228.0,443.0,abcnetau
downlink,77,232539.0,52.0,4396.0,3019.987012987013,1554.0509838340035,1e-06,0.076053,0.00350078947368421,0.010079324583609479,0.26605999999999996,46240.0,443.0,abcnetau
downlink,135,680317.0,52.0,15980.0,5039.385185185185,3830.7432250798674,1e-06,0.16775,0.00387094776119403,0.017241350823828546,0.518707,33722.0,443.0,news18
downlink,135,680246.0,52.0,14532.0,5038.8592592592595,3658.496059905317,0.0,0.077525,0.0026574999999999997,0.008689242372253141,0.35610499999999995,33736.0,443.0,news18
downlink,126,679777.0,52.0,20324.0,5395.055555555556,4369.226039115955,0.0,0.080744,0.0021019360000000004,0.007862521173615265,0.26274200000000003,33746.0,443.0,news18
downlink,122,679591.0,52.0,18876.0,5570.418032786885,4526.036658277177,1e-06,0.078159,0.0021242561983471075,0.0077093202743269635,0.257035,33760.0,443.0,news18
downlink,130,679986.0,52.0,18876.0,5230.661538461539,4310.873302330028,1e-06,0.086844,0.002268418604651163,0.00853157738446714,0.292626,54290.0,443.0,news18
downlink,134,680216.0,52.0,18876.0,5076.238805970149,4139.773596619111,1e-06,0.07788,0.0020664887218045107,0.007484229987736985,0.27484299999999995,54302.0,443.0,news18
downlink,127,679873.0,52.0,13084.0,5353.330708661418,4425.676789881287,1e-06,0.076501,0.004940626984126986,0.01438084393725716,0.6225190000000002,54318.0,443.0,news18
downlink,134,680217.0,52.0,18876.0,5076.246268656716,4229.825006488128,2e-06,0.116504,0.0024603383458646614,0.010675588912779229,0.327225,54334.0,443.0,news18
downlink,131,680061.0,52.0,17428.0,5191.305343511451,4039.8933799585316,1e-06,0.077838,0.0020203307692307692,0.007453284248138002,0.262643,54340.0,443.0,news18
downlink,124,679704.0,52.0,14398.0,5481.4838709677415,4055.2348171840767,1e-06,0.07747,0.0022176504065040646,0.007633266832799508,0.27277099999999993,54354.0,443.0,news18
downlink,13,5620.0,52.0,2948.0,432.3076923076923,787.4880300270586,1e-06,0.105065,0.018011916666666666,0.034101514451729494,0.216143,47570.0,443.0,ndtv
downlink,13,5621.0,52.0,2948.0,432.38461538461536,787.4777815343468,1e-06,0.100167,0.016768666666666668,0.031853897935683946,0.20122400000000001,47582.0,443.0,ndtv
downlink,13,5621.0,52.0,2948.0,432.38461538461536,787.4777815343468,1e-06,0.101989,0.01763383333333333,0.03238174300950048,0.211606,55652.0,443.0,ndtv
downlink,13,5622.0,52.0,2948.0,432.46153846153845,787.5194828684786,2e-06,0.131902,0.021927083333333333,0.039830193230897155,0.263125,55662.0,443.0,ndtv
downlink,14,5672.0,52.0,2948.0,405.14285714285717,763.3414254893623,1e-06,0.098206,0.014961538461538462,0.029984781252649337,0.1945,55678.0,443.0,ndtv
downlink,13,5620.0,52.0,2948.0,432.3076923076923,787.4361756798013,1e-06,0.103052,0.01983475,0.03478559867145912,0.238017,55684.0,443.0,ndtv
downlink,13,5621.0,52.0,2948.0,432.38461538461536,787.4777815343468,1e-06,0.098369,0.027125666666666663,0.03992797205954591,0.32550799999999996,55692.0,443.0,ndtv
downlink,14,5673.0,52.0,2948.0,405.2142857142857,763.3837807441921,0.0,0.100645,0.015489999999999997,0.0309376415875548,0.20136999999999997,55696.0,443.0,ndtv
