ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.101473,0,news18,6,52,2024-03-27 01:04:58.101473
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.102640,0,news18,6,5844,2024-03-27 01:04:58.102640
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.102648,0,news18,6,52,2024-03-27 01:04:58.102648
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.103174,0,news18,6,5844,2024-03-27 01:04:58.103174
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.103182,0,news18,6,52,2024-03-27 01:04:58.103182
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.104076,0,news18,6,5844,2024-03-27 01:04:58.104076
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.104084,0,news18,6,52,2024-03-27 01:04:58.104084
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.104919,0,news18,6,5844,2024-03-27 01:04:58.104919
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.104940,0,news18,6,52,2024-03-27 01:04:58.104940
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.105766,0,news18,6,5844,2024-03-27 01:04:58.105766
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.105791,0,news18,6,52,2024-03-27 01:04:58.105791
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.106575,0,news18,6,5844,2024-03-27 01:04:58.106575
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.106585,0,news18,6,52,2024-03-27 01:04:58.106585
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.107402,0,news18,6,5844,2024-03-27 01:04:58.107402
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.107410,0,news18,6,52,2024-03-27 01:04:58.107410
23.60.105.199,172.28.0.12,443,43180,,,1514,1,2024-03-27 01:04:58.108267,0,news18,6,1500,2024-03-27 01:04:58.108267
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.108274,0,news18,6,52,2024-03-27 01:04:58.108274
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.108397,0,news18,6,5844,2024-03-27 01:04:58.108397
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.108405,0,news18,6,52,2024-03-27 01:04:58.108405
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.109206,0,news18,6,5844,2024-03-27 01:04:58.109206
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.109217,0,news18,6,52,2024-03-27 01:04:58.109217
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.110025,0,news18,6,7292,2024-03-27 01:04:58.110025
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.110034,0,news18,6,52,2024-03-27 01:04:58.110034
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.111030,0,news18,6,7292,2024-03-27 01:04:58.111030
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.111039,0,news18,6,52,2024-03-27 01:04:58.111039
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.111913,0,news18,6,7292,2024-03-27 01:04:58.111913
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.111922,0,news18,6,52,2024-03-27 01:04:58.111922
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.112868,0,news18,6,7292,2024-03-27 01:04:58.112868
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.112877,0,news18,6,52,2024-03-27 01:04:58.112877
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.113784,0,news18,6,7292,2024-03-27 01:04:58.113784
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.113792,0,news18,6,52,2024-03-27 01:04:58.113792
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.114811,0,news18,6,7292,2024-03-27 01:04:58.114811
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.114819,0,news18,6,52,2024-03-27 01:04:58.114819
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.115540,0,news18,6,7292,2024-03-27 01:04:58.115540
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.115549,0,news18,6,52,2024-03-27 01:04:58.115549
23.60.105.199,172.28.0.12,443,43180,,,2962,1,2024-03-27 01:04:58.116412,0,news18,6,2948,2024-03-27 01:04:58.116412
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.116418,0,news18,6,52,2024-03-27 01:04:58.116418
23.60.105.199,172.28.0.12,443,43180,,,1514,1,2024-03-27 01:04:58.116866,0,news18,6,1500,2024-03-27 01:04:58.116866
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.116873,0,news18,6,52,2024-03-27 01:04:58.116873
23.60.105.199,172.28.0.12,443,43180,,,5858,1,2024-03-27 01:04:58.116881,0,news18,6,5844,2024-03-27 01:04:58.116881
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.116897,0,news18,6,52,2024-03-27 01:04:58.116897
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.117583,0,news18,6,7292,2024-03-27 01:04:58.117583
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.117595,0,news18,6,52,2024-03-27 01:04:58.117595
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.118439,0,news18,6,7292,2024-03-27 01:04:58.118439
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.118451,0,news18,6,52,2024-03-27 01:04:58.118451
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.119237,0,news18,6,8740,2024-03-27 01:04:58.119237
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.119247,0,news18,6,52,2024-03-27 01:04:58.119247
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.120242,0,news18,6,8740,2024-03-27 01:04:58.120242
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.120251,0,news18,6,52,2024-03-27 01:04:58.120251
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.121177,0,news18,6,8740,2024-03-27 01:04:58.121177
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.121187,0,news18,6,52,2024-03-27 01:04:58.121187
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.122242,0,news18,6,8740,2024-03-27 01:04:58.122242
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.122251,0,news18,6,52,2024-03-27 01:04:58.122251
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.123155,0,news18,6,8740,2024-03-27 01:04:58.123155
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.123179,0,news18,6,52,2024-03-27 01:04:58.123179
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.123867,0,news18,6,8740,2024-03-27 01:04:58.123867
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.123889,0,news18,6,52,2024-03-27 01:04:58.123889
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.124754,0,news18,6,8740,2024-03-27 01:04:58.124754
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.124782,0,news18,6,52,2024-03-27 01:04:58.124782
23.60.105.199,172.28.0.12,443,43180,,,1514,1,2024-03-27 01:04:58.125661,0,news18,6,1500,2024-03-27 01:04:58.125661
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.125684,0,news18,6,52,2024-03-27 01:04:58.125684
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.125712,0,news18,6,7292,2024-03-27 01:04:58.125712
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.125722,0,news18,6,52,2024-03-27 01:04:58.125722
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.126421,0,news18,6,8740,2024-03-27 01:04:58.126421
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.126437,0,news18,6,52,2024-03-27 01:04:58.126437
23.60.105.199,172.28.0.12,443,43180,,,10202,1,2024-03-27 01:04:58.127244,0,news18,6,10188,2024-03-27 01:04:58.127244
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.127260,0,news18,6,52,2024-03-27 01:04:58.127260
23.60.105.199,172.28.0.12,443,43180,,,10202,1,2024-03-27 01:04:58.128204,0,news18,6,10188,2024-03-27 01:04:58.128204
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.128225,0,news18,6,52,2024-03-27 01:04:58.128225
23.60.105.199,172.28.0.12,443,43180,,,10202,1,2024-03-27 01:04:58.129142,0,news18,6,10188,2024-03-27 01:04:58.129142
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.129163,0,news18,6,52,2024-03-27 01:04:58.129163
23.60.105.199,172.28.0.12,443,43180,,,10202,1,2024-03-27 01:04:58.130042,0,news18,6,10188,2024-03-27 01:04:58.130042
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.130062,0,news18,6,52,2024-03-27 01:04:58.130062
23.60.105.199,172.28.0.12,443,43180,,,1514,1,2024-03-27 01:04:58.131313,0,news18,6,1500,2024-03-27 01:04:58.131313
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.131329,0,news18,6,52,2024-03-27 01:04:58.131329
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.131356,0,news18,6,8740,2024-03-27 01:04:58.131356
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.131365,0,news18,6,52,2024-03-27 01:04:58.131365
23.60.105.199,172.28.0.12,443,43180,,,11650,1,2024-03-27 01:04:58.131779,0,news18,6,11636,2024-03-27 01:04:58.131779
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.131794,0,news18,6,52,2024-03-27 01:04:58.131794
23.60.105.199,172.28.0.12,443,43180,,,8754,1,2024-03-27 01:04:58.132977,0,news18,6,8740,2024-03-27 01:04:58.132977
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.132993,0,news18,6,52,2024-03-27 01:04:58.132993
23.60.105.199,172.28.0.12,443,43180,,,2962,1,2024-03-27 01:04:58.133005,0,news18,6,2948,2024-03-27 01:04:58.133005
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.133067,0,news18,6,52,2024-03-27 01:04:58.133067
23.60.105.199,172.28.0.12,443,43180,,,7306,1,2024-03-27 01:04:58.133818,0,news18,6,7292,2024-03-27 01:04:58.133818
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.133837,0,news18,6,52,2024-03-27 01:04:58.133837
23.60.105.199,172.28.0.12,443,43180,,,4410,1,2024-03-27 01:04:58.133849,0,news18,6,4396,2024-03-27 01:04:58.133849
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.133882,0,news18,6,52,2024-03-27 01:04:58.133882
23.60.105.199,172.28.0.12,443,43180,,,10202,1,2024-03-27 01:04:58.134691,0,news18,6,10188,2024-03-27 01:04:58.134691
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.134709,0,news18,6,52,2024-03-27 01:04:58.134709
23.60.105.199,172.28.0.12,443,43180,,,11650,1,2024-03-27 01:04:58.135459,0,news18,6,11636,2024-03-27 01:04:58.135459
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.135477,0,news18,6,52,2024-03-27 01:04:58.135477
23.60.105.199,172.28.0.12,443,43180,,,8232,1,2024-03-27 01:04:58.136362,0,news18,6,8218,2024-03-27 01:04:58.136362
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.136378,0,news18,6,52,2024-03-27 01:04:58.136378
172.28.0.12,23.60.105.199,43180,443,,,90,1,2024-03-27 01:04:58.136500,0,news18,6,76,2024-03-27 01:04:58.136500
172.28.0.12,23.60.105.199,43180,443,,,66,1,2024-03-27 01:04:58.137240,0,news18,6,52,2024-03-27 01:04:58.137240
23.60.105.199,172.28.0.12,443,43180,,,66,1,2024-03-27 01:04:58.172483,0,news18,6,52,2024-03-27 01:04:58.172483
23.60.105.199,172.28.0.12,443,43180,,,66,1,2024-03-27 01:04:58.214229,0,news18,6,52,2024-03-27 01:04:58.214229
23.60.105.199,172.28.0.12,443,43180,,,90,1,2024-03-27 01:04:58.250480,0,news18,6,76,2024-03-27 01:04:58.250480
172.28.0.12,23.60.105.199,43180,443,,,54,1,2024-03-27 01:04:58.250503,0,news18,6,40,2024-03-27 01:04:58.250503
23.60.105.199,172.28.0.12,443,43180,,,66,1,2024-03-27 01:04:58.250530,0,news18,6,52,2024-03-27 01:04:58.250530
172.28.0.12,23.60.105.199,43180,443,,,54,1,2024-03-27 01:04:58.250534,0,news18,6,40,2024-03-27 01:04:58.250534
172.28.0.12,169.254.169.254,,,53378,53,74,1,2024-03-27 01:04:59.150614,0,news18,17,60,2024-03-27 01:04:59.150614
172.28.0.12,169.254.169.254,,,51171,53,74,1,2024-03-27 01:04:59.150614,0,news18,17,60,2024-03-27 01:04:59.150614
169.254.169.254,172.28.0.12,,,53,51171,130,1,2024-03-27 01:04:59.151299,0,news18,17,116,2024-03-27 01:04:59.151299
169.254.169.254,172.28.0.12,,,53,53378,90,1,2024-03-27 01:04:59.151306,0,news18,17,76,2024-03-27 01:04:59.151306
172.28.0.12,23.60.105.199,52430,443,,,74,1,2024-03-27 01:04:59.151857,0,news18,6,60,2024-03-27 01:04:59.151857
23.60.105.199,172.28.0.12,443,52430,,,74,1,2024-03-27 01:04:59.187207,0,news18,6,60,2024-03-27 01:04:59.187207
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.187241,0,news18,6,52,2024-03-27 01:04:59.187241
172.28.0.12,23.60.105.199,52430,443,,,583,1,2024-03-27 01:04:59.245075,0,news18,6,569,2024-03-27 01:04:59.245075
23.60.105.199,172.28.0.12,443,52430,,,66,1,2024-03-27 01:04:59.280531,0,news18,6,52,2024-03-27 01:04:59.280531
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.283155,0,news18,6,2948,2024-03-27 01:04:59.283155
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.283170,0,news18,6,52,2024-03-27 01:04:59.283170
23.60.105.199,172.28.0.12,443,52430,,,1266,1,2024-03-27 01:04:59.283156,0,news18,6,1252,2024-03-27 01:04:59.283156
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.283176,0,news18,6,52,2024-03-27 01:04:59.283176
23.60.105.199,172.28.0.12,443,52430,,,1241,1,2024-03-27 01:04:59.299755,0,news18,6,1227,2024-03-27 01:04:59.299755
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.299797,0,news18,6,52,2024-03-27 01:04:59.299797
172.28.0.12,23.60.105.199,52430,443,,,146,1,2024-03-27 01:04:59.302930,0,news18,6,132,2024-03-27 01:04:59.302930
172.28.0.12,23.60.105.199,52430,443,,,112,1,2024-03-27 01:04:59.303205,0,news18,6,98,2024-03-27 01:04:59.303205
172.28.0.12,23.60.105.199,52430,443,,,115,1,2024-03-27 01:04:59.303236,0,news18,6,101,2024-03-27 01:04:59.303236
172.28.0.12,23.60.105.199,52430,443,,,101,1,2024-03-27 01:04:59.303255,0,news18,6,87,2024-03-27 01:04:59.303255
172.28.0.12,23.60.105.199,52430,443,,,128,1,2024-03-27 01:04:59.303299,0,news18,6,114,2024-03-27 01:04:59.303299
23.60.105.199,172.28.0.12,443,52430,,,353,1,2024-03-27 01:04:59.339816,0,news18,6,339,2024-03-27 01:04:59.339816
23.60.105.199,172.28.0.12,443,52430,,,353,1,2024-03-27 01:04:59.339863,0,news18,6,339,2024-03-27 01:04:59.339863
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.340000,0,news18,6,52,2024-03-27 01:04:59.340000
23.60.105.199,172.28.0.12,443,52430,,,127,1,2024-03-27 01:04:59.347520,0,news18,6,113,2024-03-27 01:04:59.347520
23.60.105.199,172.28.0.12,443,52430,,,97,1,2024-03-27 01:04:59.347522,0,news18,6,83,2024-03-27 01:04:59.347522
172.28.0.12,23.60.105.199,52430,443,,,97,1,2024-03-27 01:04:59.347654,0,news18,6,83,2024-03-27 01:04:59.347654
23.60.105.199,172.28.0.12,443,52430,,,361,1,2024-03-27 01:04:59.363056,0,news18,6,347,2024-03-27 01:04:59.363056
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.363097,0,news18,6,2948,2024-03-27 01:04:59.363097
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.363098,0,news18,6,2948,2024-03-27 01:04:59.363098
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.363266,0,news18,6,52,2024-03-27 01:04:59.363266
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.363392,0,news18,6,2948,2024-03-27 01:04:59.363392
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.363407,0,news18,6,52,2024-03-27 01:04:59.363407
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.363394,0,news18,6,2948,2024-03-27 01:04:59.363394
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.363440,0,news18,6,52,2024-03-27 01:04:59.363440
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.366388,0,news18,6,2948,2024-03-27 01:04:59.366388
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.366452,0,news18,6,52,2024-03-27 01:04:59.366452
23.60.105.199,172.28.0.12,443,52430,,,1514,1,2024-03-27 01:04:59.369987,0,news18,6,1500,2024-03-27 01:04:59.369987
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.370054,0,news18,6,52,2024-03-27 01:04:59.370054
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.375328,0,news18,6,2948,2024-03-27 01:04:59.375328
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.375400,0,news18,6,52,2024-03-27 01:04:59.375400
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.376960,0,news18,6,2948,2024-03-27 01:04:59.376960
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.376984,0,news18,6,52,2024-03-27 01:04:59.376984
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.382989,0,news18,6,2948,2024-03-27 01:04:59.382989
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.383015,0,news18,6,52,2024-03-27 01:04:59.383015
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.384642,0,news18,6,2948,2024-03-27 01:04:59.384642
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.384667,0,news18,6,52,2024-03-27 01:04:59.384667
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.398565,0,news18,6,2948,2024-03-27 01:04:59.398565
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.398602,0,news18,6,52,2024-03-27 01:04:59.398602
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.400214,0,news18,6,2948,2024-03-27 01:04:59.400214
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.400227,0,news18,6,52,2024-03-27 01:04:59.400227
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.403421,0,news18,6,2948,2024-03-27 01:04:59.403421
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.403438,0,news18,6,52,2024-03-27 01:04:59.403438
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.406684,0,news18,6,2948,2024-03-27 01:04:59.406684
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.406697,0,news18,6,52,2024-03-27 01:04:59.406697
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.409853,0,news18,6,2948,2024-03-27 01:04:59.409853
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.409872,0,news18,6,52,2024-03-27 01:04:59.409872
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.412749,0,news18,6,2948,2024-03-27 01:04:59.412749
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.412771,0,news18,6,52,2024-03-27 01:04:59.412771
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.415619,0,news18,6,2948,2024-03-27 01:04:59.415619
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.415638,0,news18,6,52,2024-03-27 01:04:59.415638
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.418467,0,news18,6,2948,2024-03-27 01:04:59.418467
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.418485,0,news18,6,52,2024-03-27 01:04:59.418485
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.419895,0,news18,6,2948,2024-03-27 01:04:59.419895
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.419912,0,news18,6,52,2024-03-27 01:04:59.419912
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.421357,0,news18,6,2948,2024-03-27 01:04:59.421357
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.421371,0,news18,6,52,2024-03-27 01:04:59.421371
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.422715,0,news18,6,2948,2024-03-27 01:04:59.422715
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.422725,0,news18,6,52,2024-03-27 01:04:59.422725
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.424074,0,news18,6,2948,2024-03-27 01:04:59.424074
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.424086,0,news18,6,52,2024-03-27 01:04:59.424086
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.425367,0,news18,6,2948,2024-03-27 01:04:59.425367
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.425380,0,news18,6,52,2024-03-27 01:04:59.425380
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.426675,0,news18,6,2948,2024-03-27 01:04:59.426675
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.426690,0,news18,6,52,2024-03-27 01:04:59.426690
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.427978,0,news18,6,2948,2024-03-27 01:04:59.427978
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.427989,0,news18,6,52,2024-03-27 01:04:59.427989
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.429288,0,news18,6,2948,2024-03-27 01:04:59.429288
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.429301,0,news18,6,52,2024-03-27 01:04:59.429301
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.430571,0,news18,6,2948,2024-03-27 01:04:59.430571
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.430597,0,news18,6,52,2024-03-27 01:04:59.430597
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.431892,0,news18,6,2948,2024-03-27 01:04:59.431892
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.431910,0,news18,6,52,2024-03-27 01:04:59.431910
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.433175,0,news18,6,2948,2024-03-27 01:04:59.433175
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.433190,0,news18,6,52,2024-03-27 01:04:59.433190
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.434465,0,news18,6,2948,2024-03-27 01:04:59.434465
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.434481,0,news18,6,52,2024-03-27 01:04:59.434481
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.435763,0,news18,6,2948,2024-03-27 01:04:59.435763
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.435776,0,news18,6,52,2024-03-27 01:04:59.435776
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.437089,0,news18,6,2948,2024-03-27 01:04:59.437089
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.437102,0,news18,6,52,2024-03-27 01:04:59.437102
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.438376,0,news18,6,2948,2024-03-27 01:04:59.438376
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.438388,0,news18,6,52,2024-03-27 01:04:59.438388
23.60.105.199,172.28.0.12,443,52430,,,1514,1,2024-03-27 01:04:59.439841,0,news18,6,1500,2024-03-27 01:04:59.439841
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.439856,0,news18,6,52,2024-03-27 01:04:59.439856
23.60.105.199,172.28.0.12,443,52430,,,1514,1,2024-03-27 01:04:59.439881,0,news18,6,1500,2024-03-27 01:04:59.439881
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.439890,0,news18,6,52,2024-03-27 01:04:59.439890
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.440988,0,news18,6,2948,2024-03-27 01:04:59.440988
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.440998,0,news18,6,52,2024-03-27 01:04:59.440998
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.442286,0,news18,6,2948,2024-03-27 01:04:59.442286
172.28.0.12,23.60.105.199,52430,443,,,66,1,2024-03-27 01:04:59.442301,0,news18,6,52,2024-03-27 01:04:59.442301
23.60.105.199,172.28.0.12,443,52430,,,2962,1,2024-03-27 01:04:59.443608,0,news18,6,2948,2024-03-27 01:04:59.443608
