address_a,address_b,port_a,port_b,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
23.196.143.233,192.168.1.54,443,51890,97,1,2024-03-25 05:37:08.985108,0,cnbc,6,83,2024-03-25 05:37:08.985108
192.168.1.54,23.196.143.233,51890,443,66,1,2024-03-25 05:37:08.985184,0,cnbc,6,52,2024-03-25 05:37:08.985184
192.168.1.54,23.196.143.233,51890,443,90,1,2024-03-25 05:37:08.985421,0,cnbc,6,76,2024-03-25 05:37:08.985421
192.168.1.54,23.196.143.233,51890,443,66,1,2024-03-25 05:37:08.986697,0,cnbc,6,52,2024-03-25 05:37:08.986697
23.196.143.233,192.168.1.54,443,51890,66,1,2024-03-25 05:37:08.990915,0,cnbc,6,52,2024-03-25 05:37:08.990915
23.196.143.233,192.168.1.54,443,51890,90,1,2024-03-25 05:37:08.990920,0,cnbc,6,76,2024-03-25 05:37:08.990920
23.196.143.233,192.168.1.54,443,51890,66,1,2024-03-25 05:37:08.990923,0,cnbc,6,52,2024-03-25 05:37:08.990923
192.168.1.54,23.196.143.233,51890,443,54,1,2024-03-25 05:37:08.991061,0,cnbc,6,40,2024-03-25 05:37:08.991061
192.168.1.54,23.196.143.233,51890,443,54,1,2024-03-25 05:37:08.991140,0,cnbc,6,40,2024-03-25 05:37:08.991140
23.196.143.233,192.168.1.54,443,51890,66,1,2024-03-25 05:37:08.993917,0,cnbc,6,52,2024-03-25 05:37:08.993917
192.168.1.54,23.196.143.233,51890,443,54,1,2024-03-25 05:37:08.994016,0,cnbc,6,40,2024-03-25 05:37:08.994016
192.168.1.54,23.196.143.233,51891,443,78,1,2024-03-25 05:37:10.017120,0,cnbc,6,64,2024-03-25 05:37:10.017120
23.196.143.233,192.168.1.54,443,51891,74,1,2024-03-25 05:37:10.024520,0,cnbc,6,60,2024-03-25 05:37:10.024520
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.024623,0,cnbc,6,52,2024-03-25 05:37:10.024623
192.168.1.54,23.196.143.233,51891,443,388,1,2024-03-25 05:37:10.024937,0,cnbc,6,374,2024-03-25 05:37:10.024937
23.196.143.233,192.168.1.54,443,51891,66,1,2024-03-25 05:37:10.035961,0,cnbc,6,52,2024-03-25 05:37:10.035961
23.196.143.233,192.168.1.54,443,51891,1514,1,2024-03-25 05:37:10.035967,0,cnbc,6,1500,2024-03-25 05:37:10.035967
23.196.143.233,192.168.1.54,443,51891,1514,1,2024-03-25 05:37:10.035970,0,cnbc,6,1500,2024-03-25 05:37:10.035970
23.196.143.233,192.168.1.54,443,51891,689,1,2024-03-25 05:37:10.035976,0,cnbc,6,675,2024-03-25 05:37:10.035976
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.036103,0,cnbc,6,52,2024-03-25 05:37:10.036103
192.168.1.54,23.196.143.233,51891,443,72,1,2024-03-25 05:37:10.037056,0,cnbc,6,58,2024-03-25 05:37:10.037056
192.168.1.54,23.196.143.233,51891,443,124,1,2024-03-25 05:37:10.037088,0,cnbc,6,110,2024-03-25 05:37:10.037088
192.168.1.54,23.196.143.233,51891,443,152,1,2024-03-25 05:37:10.037161,0,cnbc,6,138,2024-03-25 05:37:10.037161
192.168.1.54,23.196.143.233,51891,443,126,1,2024-03-25 05:37:10.037209,0,cnbc,6,112,2024-03-25 05:37:10.037209
23.196.143.233,192.168.1.54,443,51891,337,1,2024-03-25 05:37:10.043354,0,cnbc,6,323,2024-03-25 05:37:10.043354
23.196.143.233,192.168.1.54,443,51891,337,1,2024-03-25 05:37:10.043361,0,cnbc,6,323,2024-03-25 05:37:10.043361
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.043499,0,cnbc,6,52,2024-03-25 05:37:10.043499
23.196.143.233,192.168.1.54,443,51891,127,1,2024-03-25 05:37:10.047331,0,cnbc,6,113,2024-03-25 05:37:10.047331
23.196.143.233,192.168.1.54,443,51891,97,1,2024-03-25 05:37:10.047336,0,cnbc,6,83,2024-03-25 05:37:10.047336
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.047465,0,cnbc,6,52,2024-03-25 05:37:10.047465
192.168.1.54,23.196.143.233,51891,443,97,1,2024-03-25 05:37:10.047605,0,cnbc,6,83,2024-03-25 05:37:10.047605
23.196.143.233,192.168.1.54,443,51891,66,1,2024-03-25 05:37:10.095767,0,cnbc,6,52,2024-03-25 05:37:10.095767
23.196.143.233,192.168.1.54,443,51891,416,1,2024-03-25 05:37:10.157798,0,cnbc,6,402,2024-03-25 05:37:10.157798
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.157956,0,cnbc,6,52,2024-03-25 05:37:10.157956
23.196.143.233,192.168.1.54,443,51891,97,1,2024-03-25 05:37:10.163342,0,cnbc,6,83,2024-03-25 05:37:10.163342
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.163450,0,cnbc,6,52,2024-03-25 05:37:10.163450
192.168.1.54,23.196.143.233,51891,443,90,1,2024-03-25 05:37:10.163791,0,cnbc,6,76,2024-03-25 05:37:10.163791
192.168.1.54,23.196.143.233,51891,443,66,1,2024-03-25 05:37:10.166872,0,cnbc,6,52,2024-03-25 05:37:10.166872
23.196.143.233,192.168.1.54,443,51891,66,1,2024-03-25 05:37:10.170535,0,cnbc,6,52,2024-03-25 05:37:10.170535
23.196.143.233,192.168.1.54,443,51891,90,1,2024-03-25 05:37:10.190358,0,cnbc,6,76,2024-03-25 05:37:10.190358
23.196.143.233,192.168.1.54,443,51891,66,1,2024-03-25 05:37:10.190366,0,cnbc,6,52,2024-03-25 05:37:10.190366
192.168.1.54,23.196.143.233,51891,443,54,1,2024-03-25 05:37:10.190570,0,cnbc,6,40,2024-03-25 05:37:10.190570
192.168.1.54,23.196.143.233,51891,443,54,1,2024-03-25 05:37:10.190644,0,cnbc,6,40,2024-03-25 05:37:10.190644
192.168.1.54,23.50.153.34,51860,443,78,1,2024-03-25 05:35:03.261015,0,washingtonpost,6,64,2024-03-25 05:35:03.261015
23.50.153.34,192.168.1.54,443,51860,74,1,2024-03-25 05:35:03.268681,0,washingtonpost,6,60,2024-03-25 05:35:03.268681
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:03.268810,0,washingtonpost,6,52,2024-03-25 05:35:03.268810
192.168.1.54,23.50.153.34,51860,443,398,1,2024-03-25 05:35:03.269073,0,washingtonpost,6,384,2024-03-25 05:35:03.269073
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:03.281950,0,washingtonpost,6,52,2024-03-25 05:35:03.281950
23.50.153.34,192.168.1.54,443,51860,1514,1,2024-03-25 05:35:03.281956,0,washingtonpost,6,1500,2024-03-25 05:35:03.281956
23.50.153.34,192.168.1.54,443,51860,1514,1,2024-03-25 05:35:03.281959,0,washingtonpost,6,1500,2024-03-25 05:35:03.281959
23.50.153.34,192.168.1.54,443,51860,1162,1,2024-03-25 05:35:03.281962,0,washingtonpost,6,1148,2024-03-25 05:35:03.281962
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:03.282088,0,washingtonpost,6,52,2024-03-25 05:35:03.282088
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:03.283093,0,washingtonpost,6,52,2024-03-25 05:35:03.283093
192.168.1.54,23.50.153.34,51860,443,72,1,2024-03-25 05:35:03.283142,0,washingtonpost,6,58,2024-03-25 05:35:03.283142
192.168.1.54,23.50.153.34,51860,443,124,1,2024-03-25 05:35:03.283165,0,washingtonpost,6,110,2024-03-25 05:35:03.283165
192.168.1.54,23.50.153.34,51860,443,152,1,2024-03-25 05:35:03.283258,0,washingtonpost,6,138,2024-03-25 05:35:03.283258
192.168.1.54,23.50.153.34,51860,443,133,1,2024-03-25 05:35:03.283300,0,washingtonpost,6,119,2024-03-25 05:35:03.283300
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:03.289311,0,washingtonpost,6,52,2024-03-25 05:35:03.289311
23.50.153.34,192.168.1.54,443,51860,337,1,2024-03-25 05:35:03.289316,0,washingtonpost,6,323,2024-03-25 05:35:03.289316
23.50.153.34,192.168.1.54,443,51860,337,1,2024-03-25 05:35:03.289319,0,washingtonpost,6,323,2024-03-25 05:35:03.289319
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:03.289444,0,washingtonpost,6,52,2024-03-25 05:35:03.289444
23.50.153.34,192.168.1.54,443,51860,127,1,2024-03-25 05:35:03.299087,0,washingtonpost,6,113,2024-03-25 05:35:03.299087
23.50.153.34,192.168.1.54,443,51860,97,1,2024-03-25 05:35:03.299092,0,washingtonpost,6,83,2024-03-25 05:35:03.299092
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:03.299175,0,washingtonpost,6,52,2024-03-25 05:35:03.299175
192.168.1.54,23.50.153.34,51860,443,97,1,2024-03-25 05:35:03.299301,0,washingtonpost,6,83,2024-03-25 05:35:03.299301
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:03.346929,0,washingtonpost,6,52,2024-03-25 05:35:03.346929
23.50.153.34,192.168.1.54,443,51860,1312,1,2024-03-25 05:35:13.299614,0,washingtonpost,6,1298,2024-03-25 05:35:13.299614
23.50.153.34,192.168.1.54,443,51860,97,1,2024-03-25 05:35:13.299621,0,washingtonpost,6,83,2024-03-25 05:35:13.299621
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:13.299778,0,washingtonpost,6,52,2024-03-25 05:35:13.299778
192.168.1.54,23.50.153.34,51860,443,90,1,2024-03-25 05:35:13.300550,0,washingtonpost,6,76,2024-03-25 05:35:13.300550
192.168.1.54,23.50.153.34,51860,443,66,1,2024-03-25 05:35:13.303428,0,washingtonpost,6,52,2024-03-25 05:35:13.303428
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:13.307073,0,washingtonpost,6,52,2024-03-25 05:35:13.307073
23.50.153.34,192.168.1.54,443,51860,90,1,2024-03-25 05:35:13.307077,0,washingtonpost,6,76,2024-03-25 05:35:13.307077
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:13.307078,0,washingtonpost,6,52,2024-03-25 05:35:13.307078
192.168.1.54,23.50.153.34,51860,443,54,1,2024-03-25 05:35:13.307303,0,washingtonpost,6,40,2024-03-25 05:35:13.307303
192.168.1.54,23.50.153.34,51860,443,54,1,2024-03-25 05:35:13.307390,0,washingtonpost,6,40,2024-03-25 05:35:13.307390
23.50.153.34,192.168.1.54,443,51860,66,1,2024-03-25 05:35:13.309153,0,washingtonpost,6,52,2024-03-25 05:35:13.309153
192.168.1.54,23.50.153.34,51860,443,54,1,2024-03-25 05:35:13.309273,0,washingtonpost,6,40,2024-03-25 05:35:13.309273
192.168.1.54,23.50.153.34,51861,443,78,1,2024-03-25 05:35:14.345061,0,washingtonpost,6,64,2024-03-25 05:35:14.345061
23.50.153.34,192.168.1.54,443,51861,74,1,2024-03-25 05:35:14.356592,0,washingtonpost,6,60,2024-03-25 05:35:14.356592
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:14.356662,0,washingtonpost,6,52,2024-03-25 05:35:14.356662
192.168.1.54,23.50.153.34,51861,443,398,1,2024-03-25 05:35:14.356883,0,washingtonpost,6,384,2024-03-25 05:35:14.356883
23.50.153.34,192.168.1.54,443,51861,66,1,2024-03-25 05:35:14.369680,0,washingtonpost,6,52,2024-03-25 05:35:14.369680
23.50.153.34,192.168.1.54,443,51861,1514,1,2024-03-25 05:35:14.369693,0,washingtonpost,6,1500,2024-03-25 05:35:14.369693
23.50.153.34,192.168.1.54,443,51861,1514,1,2024-03-25 05:35:14.369696,0,washingtonpost,6,1500,2024-03-25 05:35:14.369696
23.50.153.34,192.168.1.54,443,51861,1162,1,2024-03-25 05:35:14.369699,0,washingtonpost,6,1148,2024-03-25 05:35:14.369699
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:14.369844,0,washingtonpost,6,52,2024-03-25 05:35:14.369844
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:14.371367,0,washingtonpost,6,52,2024-03-25 05:35:14.371367
192.168.1.54,23.50.153.34,51861,443,72,1,2024-03-25 05:35:14.371459,0,washingtonpost,6,58,2024-03-25 05:35:14.371459
192.168.1.54,23.50.153.34,51861,443,124,1,2024-03-25 05:35:14.371489,0,washingtonpost,6,110,2024-03-25 05:35:14.371489
192.168.1.54,23.50.153.34,51861,443,152,1,2024-03-25 05:35:14.371630,0,washingtonpost,6,138,2024-03-25 05:35:14.371630
192.168.1.54,23.50.153.34,51861,443,133,1,2024-03-25 05:35:14.371707,0,washingtonpost,6,119,2024-03-25 05:35:14.371707
23.50.153.34,192.168.1.54,443,51861,66,1,2024-03-25 05:35:14.379385,0,washingtonpost,6,52,2024-03-25 05:35:14.379385
23.50.153.34,192.168.1.54,443,51861,337,1,2024-03-25 05:35:14.379388,0,washingtonpost,6,323,2024-03-25 05:35:14.379388
23.50.153.34,192.168.1.54,443,51861,337,1,2024-03-25 05:35:14.379391,0,washingtonpost,6,323,2024-03-25 05:35:14.379391
23.50.153.34,192.168.1.54,443,51861,127,1,2024-03-25 05:35:14.379394,0,washingtonpost,6,113,2024-03-25 05:35:14.379394
23.50.153.34,192.168.1.54,443,51861,97,1,2024-03-25 05:35:14.379396,0,washingtonpost,6,83,2024-03-25 05:35:14.379396
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:14.379468,0,washingtonpost,6,52,2024-03-25 05:35:14.379468
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:14.379521,0,washingtonpost,6,52,2024-03-25 05:35:14.379521
192.168.1.54,23.50.153.34,51861,443,97,1,2024-03-25 05:35:14.379642,0,washingtonpost,6,83,2024-03-25 05:35:14.379642
23.50.153.34,192.168.1.54,443,51861,66,1,2024-03-25 05:35:14.392238,0,washingtonpost,6,52,2024-03-25 05:35:14.392238
23.50.153.34,192.168.1.54,443,51861,1312,1,2024-03-25 05:35:22.510917,0,washingtonpost,6,1298,2024-03-25 05:35:22.510917
23.50.153.34,192.168.1.54,443,51861,97,1,2024-03-25 05:35:22.510933,0,washingtonpost,6,83,2024-03-25 05:35:22.510933
23.50.153.34,192.168.1.54,443,51861,97,1,2024-03-25 05:35:22.510935,0,washingtonpost,6,83,2024-03-25 05:35:22.510935
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:22.511051,0,washingtonpost,6,52,2024-03-25 05:35:22.511051
192.168.1.54,23.50.153.34,51861,443,78,1,2024-03-25 05:35:22.511145,0,washingtonpost,6,64,2024-03-25 05:35:22.511145
192.168.1.54,23.50.153.34,51861,443,90,1,2024-03-25 05:35:22.511590,0,washingtonpost,6,76,2024-03-25 05:35:22.511590
192.168.1.54,23.50.153.34,51861,443,66,1,2024-03-25 05:35:22.514053,0,washingtonpost,6,52,2024-03-25 05:35:22.514053
23.50.153.34,192.168.1.54,443,51861,90,1,2024-03-25 05:35:22.519082,0,washingtonpost,6,76,2024-03-25 05:35:22.519082
23.50.153.34,192.168.1.54,443,51861,66,1,2024-03-25 05:35:22.519089,0,washingtonpost,6,52,2024-03-25 05:35:22.519089
192.168.1.54,23.50.153.34,51861,443,54,1,2024-03-25 05:35:22.519338,0,washingtonpost,6,40,2024-03-25 05:35:22.519338
192.168.1.54,23.50.153.34,51861,443,54,1,2024-03-25 05:35:22.519459,0,washingtonpost,6,40,2024-03-25 05:35:22.519459
23.50.153.34,192.168.1.54,443,51861,66,1,2024-03-25 05:35:22.520849,0,washingtonpost,6,52,2024-03-25 05:35:22.520849
192.168.1.54,23.50.153.34,51861,443,54,1,2024-03-25 05:35:22.520958,0,washingtonpost,6,40,2024-03-25 05:35:22.520958
192.168.1.54,23.50.153.34,51863,443,78,1,2024-03-25 05:35:23.548664,0,washingtonpost,6,64,2024-03-25 05:35:23.548664
23.50.153.34,192.168.1.54,443,51863,74,1,2024-03-25 05:35:23.559851,0,washingtonpost,6,60,2024-03-25 05:35:23.559851
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:23.559974,0,washingtonpost,6,52,2024-03-25 05:35:23.559974
192.168.1.54,23.50.153.34,51863,443,398,1,2024-03-25 05:35:23.560293,0,washingtonpost,6,384,2024-03-25 05:35:23.560293
23.50.153.34,192.168.1.54,443,51863,66,1,2024-03-25 05:35:23.573742,0,washingtonpost,6,52,2024-03-25 05:35:23.573742
23.50.153.34,192.168.1.54,443,51863,1514,1,2024-03-25 05:35:23.573754,0,washingtonpost,6,1500,2024-03-25 05:35:23.573754
23.50.153.34,192.168.1.54,443,51863,1514,1,2024-03-25 05:35:23.573756,0,washingtonpost,6,1500,2024-03-25 05:35:23.573756
23.50.153.34,192.168.1.54,443,51863,1162,1,2024-03-25 05:35:23.573757,0,washingtonpost,6,1148,2024-03-25 05:35:23.573757
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:23.573899,0,washingtonpost,6,52,2024-03-25 05:35:23.573899
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:23.575456,0,washingtonpost,6,52,2024-03-25 05:35:23.575456
192.168.1.54,23.50.153.34,51863,443,72,1,2024-03-25 05:35:23.575643,0,washingtonpost,6,58,2024-03-25 05:35:23.575643
192.168.1.54,23.50.153.34,51863,443,124,1,2024-03-25 05:35:23.575669,0,washingtonpost,6,110,2024-03-25 05:35:23.575669
192.168.1.54,23.50.153.34,51863,443,152,1,2024-03-25 05:35:23.575841,0,washingtonpost,6,138,2024-03-25 05:35:23.575841
192.168.1.54,23.50.153.34,51863,443,133,1,2024-03-25 05:35:23.575956,0,washingtonpost,6,119,2024-03-25 05:35:23.575956
23.50.153.34,192.168.1.54,443,51863,66,1,2024-03-25 05:35:23.582635,0,washingtonpost,6,52,2024-03-25 05:35:23.582635
23.50.153.34,192.168.1.54,443,51863,337,1,2024-03-25 05:35:23.582638,0,washingtonpost,6,323,2024-03-25 05:35:23.582638
23.50.153.34,192.168.1.54,443,51863,337,1,2024-03-25 05:35:23.582639,0,washingtonpost,6,323,2024-03-25 05:35:23.582639
23.50.153.34,192.168.1.54,443,51863,127,1,2024-03-25 05:35:23.582640,0,washingtonpost,6,113,2024-03-25 05:35:23.582640
23.50.153.34,192.168.1.54,443,51863,97,1,2024-03-25 05:35:23.582641,0,washingtonpost,6,83,2024-03-25 05:35:23.582641
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:23.582720,0,washingtonpost,6,52,2024-03-25 05:35:23.582720
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:23.582778,0,washingtonpost,6,52,2024-03-25 05:35:23.582778
192.168.1.54,23.50.153.34,51863,443,97,1,2024-03-25 05:35:23.582890,0,washingtonpost,6,83,2024-03-25 05:35:23.582890
23.50.153.34,192.168.1.54,443,51863,66,1,2024-03-25 05:35:23.590475,0,washingtonpost,6,52,2024-03-25 05:35:23.590475
23.50.153.34,192.168.1.54,443,51863,1312,1,2024-03-25 05:35:32.648573,0,washingtonpost,6,1298,2024-03-25 05:35:32.648573
23.50.153.34,192.168.1.54,443,51863,97,1,2024-03-25 05:35:32.648585,0,washingtonpost,6,83,2024-03-25 05:35:32.648585
23.50.153.34,192.168.1.54,443,51863,97,1,2024-03-25 05:35:32.648586,0,washingtonpost,6,83,2024-03-25 05:35:32.648586
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:32.648734,0,washingtonpost,6,52,2024-03-25 05:35:32.648734
192.168.1.54,23.50.153.34,51863,443,78,1,2024-03-25 05:35:32.648828,0,washingtonpost,6,64,2024-03-25 05:35:32.648828
192.168.1.54,23.50.153.34,51863,443,90,1,2024-03-25 05:35:32.649098,0,washingtonpost,6,76,2024-03-25 05:35:32.649098
192.168.1.54,23.50.153.34,51863,443,66,1,2024-03-25 05:35:32.649860,0,washingtonpost,6,52,2024-03-25 05:35:32.649860
23.50.153.34,192.168.1.54,443,51863,90,1,2024-03-25 05:35:32.655886,0,washingtonpost,6,76,2024-03-25 05:35:32.655886
23.50.153.34,192.168.1.54,443,51863,66,1,2024-03-25 05:35:32.655893,0,washingtonpost,6,52,2024-03-25 05:35:32.655893
23.50.153.34,192.168.1.54,443,51863,66,1,2024-03-25 05:35:32.655895,0,washingtonpost,6,52,2024-03-25 05:35:32.655895
192.168.1.54,23.50.153.34,51863,443,54,1,2024-03-25 05:35:32.656010,0,washingtonpost,6,40,2024-03-25 05:35:32.656010
192.168.1.54,23.50.153.34,51863,443,54,1,2024-03-25 05:35:32.656050,0,washingtonpost,6,40,2024-03-25 05:35:32.656050
192.168.1.54,23.50.153.34,51863,443,54,1,2024-03-25 05:35:32.656076,0,washingtonpost,6,40,2024-03-25 05:35:32.656076
192.168.1.54,23.50.153.34,51864,443,78,1,2024-03-25 05:35:33.697939,0,washingtonpost,6,64,2024-03-25 05:35:33.697939
23.50.153.34,192.168.1.54,443,51864,74,1,2024-03-25 05:35:33.704952,0,washingtonpost,6,60,2024-03-25 05:35:33.704952
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.705090,0,washingtonpost,6,52,2024-03-25 05:35:33.705090
192.168.1.54,23.50.153.34,51864,443,398,1,2024-03-25 05:35:33.705451,0,washingtonpost,6,384,2024-03-25 05:35:33.705451
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:33.718008,0,washingtonpost,6,52,2024-03-25 05:35:33.718008
23.50.153.34,192.168.1.54,443,51864,1514,1,2024-03-25 05:35:33.718014,0,washingtonpost,6,1500,2024-03-25 05:35:33.718014
23.50.153.34,192.168.1.54,443,51864,1514,1,2024-03-25 05:35:33.718016,0,washingtonpost,6,1500,2024-03-25 05:35:33.718016
23.50.153.34,192.168.1.54,443,51864,1162,1,2024-03-25 05:35:33.718019,0,washingtonpost,6,1148,2024-03-25 05:35:33.718019
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.718178,0,washingtonpost,6,52,2024-03-25 05:35:33.718178
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.719372,0,washingtonpost,6,52,2024-03-25 05:35:33.719372
192.168.1.54,23.50.153.34,51864,443,72,1,2024-03-25 05:35:33.719443,0,washingtonpost,6,58,2024-03-25 05:35:33.719443
192.168.1.54,23.50.153.34,51864,443,124,1,2024-03-25 05:35:33.719470,0,washingtonpost,6,110,2024-03-25 05:35:33.719470
192.168.1.54,23.50.153.34,51864,443,152,1,2024-03-25 05:35:33.719567,0,washingtonpost,6,138,2024-03-25 05:35:33.719567
192.168.1.54,23.50.153.34,51864,443,133,1,2024-03-25 05:35:33.719619,0,washingtonpost,6,119,2024-03-25 05:35:33.719619
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:33.725370,0,washingtonpost,6,52,2024-03-25 05:35:33.725370
23.50.153.34,192.168.1.54,443,51864,337,1,2024-03-25 05:35:33.725376,0,washingtonpost,6,323,2024-03-25 05:35:33.725376
23.50.153.34,192.168.1.54,443,51864,337,1,2024-03-25 05:35:33.725379,0,washingtonpost,6,323,2024-03-25 05:35:33.725379
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.725490,0,washingtonpost,6,52,2024-03-25 05:35:33.725490
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.725578,0,washingtonpost,6,52,2024-03-25 05:35:33.725578
23.50.153.34,192.168.1.54,443,51864,127,1,2024-03-25 05:35:33.733950,0,washingtonpost,6,113,2024-03-25 05:35:33.733950
23.50.153.34,192.168.1.54,443,51864,97,1,2024-03-25 05:35:33.733957,0,washingtonpost,6,83,2024-03-25 05:35:33.733957
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:33.734069,0,washingtonpost,6,52,2024-03-25 05:35:33.734069
192.168.1.54,23.50.153.34,51864,443,97,1,2024-03-25 05:35:33.734210,0,washingtonpost,6,83,2024-03-25 05:35:33.734210
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:33.780949,0,washingtonpost,6,52,2024-03-25 05:35:33.780949
23.50.153.34,192.168.1.54,443,51864,1313,1,2024-03-25 05:35:42.734625,0,washingtonpost,6,1299,2024-03-25 05:35:42.734625
23.50.153.34,192.168.1.54,443,51864,97,1,2024-03-25 05:35:42.734641,0,washingtonpost,6,83,2024-03-25 05:35:42.734641
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:42.734786,0,washingtonpost,6,52,2024-03-25 05:35:42.734786
192.168.1.54,23.50.153.34,51864,443,90,1,2024-03-25 05:35:42.735072,0,washingtonpost,6,76,2024-03-25 05:35:42.735072
192.168.1.54,23.50.153.34,51864,443,66,1,2024-03-25 05:35:42.735849,0,washingtonpost,6,52,2024-03-25 05:35:42.735849
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:42.740291,0,washingtonpost,6,52,2024-03-25 05:35:42.740291
23.50.153.34,192.168.1.54,443,51864,90,1,2024-03-25 05:35:42.740297,0,washingtonpost,6,76,2024-03-25 05:35:42.740297
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:42.740300,0,washingtonpost,6,52,2024-03-25 05:35:42.740300
192.168.1.54,23.50.153.34,51864,443,54,1,2024-03-25 05:35:42.740410,0,washingtonpost,6,40,2024-03-25 05:35:42.740410
192.168.1.54,23.50.153.34,51864,443,54,1,2024-03-25 05:35:42.740458,0,washingtonpost,6,40,2024-03-25 05:35:42.740458
23.50.153.34,192.168.1.54,443,51864,66,1,2024-03-25 05:35:42.742162,0,washingtonpost,6,52,2024-03-25 05:35:42.742162
192.168.1.54,23.50.153.34,51864,443,54,1,2024-03-25 05:35:42.742233,0,washingtonpost,6,40,2024-03-25 05:35:42.742233
192.168.1.54,23.50.153.34,51865,443,78,1,2024-03-25 05:35:43.767071,0,washingtonpost,6,64,2024-03-25 05:35:43.767071
23.50.153.34,192.168.1.54,443,51865,74,1,2024-03-25 05:35:43.775003,0,washingtonpost,6,60,2024-03-25 05:35:43.775003
192.168.1.54,23.50.153.34,51865,443,66,1,2024-03-25 05:35:43.775117,0,washingtonpost,6,52,2024-03-25 05:35:43.775117
192.168.1.54,23.50.153.34,51865,443,398,1,2024-03-25 05:35:43.775345,0,washingtonpost,6,384,2024-03-25 05:35:43.775345
23.50.153.34,192.168.1.54,443,51865,66,1,2024-03-25 05:35:43.786247,0,washingtonpost,6,52,2024-03-25 05:35:43.786247
23.50.153.34,192.168.1.54,443,51865,1514,1,2024-03-25 05:35:43.788291,0,washingtonpost,6,1500,2024-03-25 05:35:43.788291
23.50.153.34,192.168.1.54,443,51865,1514,1,2024-03-25 05:35:43.788298,0,washingtonpost,6,1500,2024-03-25 05:35:43.788298
23.50.153.34,192.168.1.54,443,51865,1162,1,2024-03-25 05:35:43.788352,0,washingtonpost,6,1148,2024-03-25 05:35:43.788352
192.168.1.54,23.50.153.34,51865,443,66,1,2024-03-25 05:35:43.788425,0,washingtonpost,6,52,2024-03-25 05:35:43.788425
192.168.1.54,23.50.153.34,51865,443,66,1,2024-03-25 05:35:43.788548,0,washingtonpost,6,52,2024-03-25 05:35:43.788548
192.168.1.54,23.50.153.34,51865,443,66,1,2024-03-25 05:35:43.789472,0,washingtonpost,6,52,2024-03-25 05:35:43.789472
192.168.1.54,23.50.153.34,51865,443,72,1,2024-03-25 05:35:43.789521,0,washingtonpost,6,58,2024-03-25 05:35:43.789521
192.168.1.54,23.50.153.34,51865,443,124,1,2024-03-25 05:35:43.789543,0,washingtonpost,6,110,2024-03-25 05:35:43.789543
