ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.915647,0,cnbc,6,52,2024-03-26 03:13:22.915647
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.916495,0,cnbc,6,2948,2024-03-26 03:13:22.916495
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.916524,0,cnbc,6,52,2024-03-26 03:13:22.916524
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.917241,0,cnbc,6,2948,2024-03-26 03:13:22.917241
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.917252,0,cnbc,6,52,2024-03-26 03:13:22.917252
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.917958,0,cnbc,6,2948,2024-03-26 03:13:22.917958
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.917967,0,cnbc,6,52,2024-03-26 03:13:22.917967
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.918692,0,cnbc,6,2948,2024-03-26 03:13:22.918692
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.918699,0,cnbc,6,52,2024-03-26 03:13:22.918699
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.919447,0,cnbc,6,2948,2024-03-26 03:13:22.919447
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.919466,0,cnbc,6,52,2024-03-26 03:13:22.919466
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.920157,0,cnbc,6,2948,2024-03-26 03:13:22.920157
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.920169,0,cnbc,6,52,2024-03-26 03:13:22.920169
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.920884,0,cnbc,6,2948,2024-03-26 03:13:22.920884
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.920894,0,cnbc,6,52,2024-03-26 03:13:22.920894
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.921602,0,cnbc,6,2948,2024-03-26 03:13:22.921602
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.921609,0,cnbc,6,52,2024-03-26 03:13:22.921609
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.922308,0,cnbc,6,2948,2024-03-26 03:13:22.922308
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.922315,0,cnbc,6,52,2024-03-26 03:13:22.922315
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.923071,0,cnbc,6,2948,2024-03-26 03:13:22.923071
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.923078,0,cnbc,6,52,2024-03-26 03:13:22.923078
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.923779,0,cnbc,6,2948,2024-03-26 03:13:22.923779
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.923786,0,cnbc,6,52,2024-03-26 03:13:22.923786
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.924619,0,cnbc,6,2948,2024-03-26 03:13:22.924619
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.924632,0,cnbc,6,52,2024-03-26 03:13:22.924632
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.925225,0,cnbc,6,2948,2024-03-26 03:13:22.925225
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.925234,0,cnbc,6,52,2024-03-26 03:13:22.925234
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.925936,0,cnbc,6,2948,2024-03-26 03:13:22.925936
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.925944,0,cnbc,6,52,2024-03-26 03:13:22.925944
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.926663,0,cnbc,6,2948,2024-03-26 03:13:22.926663
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.926675,0,cnbc,6,52,2024-03-26 03:13:22.926675
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.927415,0,cnbc,6,2948,2024-03-26 03:13:22.927415
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.927424,0,cnbc,6,52,2024-03-26 03:13:22.927424
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.928145,0,cnbc,6,2948,2024-03-26 03:13:22.928145
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.928154,0,cnbc,6,52,2024-03-26 03:13:22.928154
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.928884,0,cnbc,6,2948,2024-03-26 03:13:22.928884
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.928893,0,cnbc,6,52,2024-03-26 03:13:22.928893
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.929589,0,cnbc,6,2948,2024-03-26 03:13:22.929589
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.929602,0,cnbc,6,52,2024-03-26 03:13:22.929602
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.930311,0,cnbc,6,2948,2024-03-26 03:13:22.930311
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.930319,0,cnbc,6,52,2024-03-26 03:13:22.930319
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.931048,0,cnbc,6,2948,2024-03-26 03:13:22.931048
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.931056,0,cnbc,6,52,2024-03-26 03:13:22.931056
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.931790,0,cnbc,6,2948,2024-03-26 03:13:22.931790
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.931800,0,cnbc,6,52,2024-03-26 03:13:22.931800
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.932501,0,cnbc,6,2948,2024-03-26 03:13:22.932501
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.932511,0,cnbc,6,52,2024-03-26 03:13:22.932511
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.933209,0,cnbc,6,2948,2024-03-26 03:13:22.933209
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.933217,0,cnbc,6,52,2024-03-26 03:13:22.933217
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.933889,0,cnbc,6,2948,2024-03-26 03:13:22.933889
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.933896,0,cnbc,6,52,2024-03-26 03:13:22.933896
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.934535,0,cnbc,6,4396,2024-03-26 03:13:22.934535
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.934543,0,cnbc,6,52,2024-03-26 03:13:22.934543
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.935524,0,cnbc,6,4396,2024-03-26 03:13:22.935524
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.935531,0,cnbc,6,52,2024-03-26 03:13:22.935531
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.936447,0,cnbc,6,4396,2024-03-26 03:13:22.936447
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.936454,0,cnbc,6,52,2024-03-26 03:13:22.936454
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.937360,0,cnbc,6,4396,2024-03-26 03:13:22.937360
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.937369,0,cnbc,6,52,2024-03-26 03:13:22.937369
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.938231,0,cnbc,6,2948,2024-03-26 03:13:22.938231
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.938241,0,cnbc,6,52,2024-03-26 03:13:22.938241
23.202.195.248,172.28.0.12,443,47374,,,5858,1,2024-03-26 03:13:22.938744,0,cnbc,6,5844,2024-03-26 03:13:22.938744
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.938755,0,cnbc,6,52,2024-03-26 03:13:22.938755
23.202.195.248,172.28.0.12,443,47374,,,5858,1,2024-03-26 03:13:22.939657,0,cnbc,6,5844,2024-03-26 03:13:22.939657
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.939666,0,cnbc,6,52,2024-03-26 03:13:22.939666
23.202.195.248,172.28.0.12,443,47374,,,1514,1,2024-03-26 03:13:22.940630,0,cnbc,6,1500,2024-03-26 03:13:22.940630
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.940638,0,cnbc,6,52,2024-03-26 03:13:22.940638
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.940648,0,cnbc,6,4396,2024-03-26 03:13:22.940648
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.940658,0,cnbc,6,52,2024-03-26 03:13:22.940658
23.202.195.248,172.28.0.12,443,47374,,,5858,1,2024-03-26 03:13:22.941558,0,cnbc,6,5844,2024-03-26 03:13:22.941558
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.941569,0,cnbc,6,52,2024-03-26 03:13:22.941569
23.202.195.248,172.28.0.12,443,47374,,,5858,1,2024-03-26 03:13:22.942227,0,cnbc,6,5844,2024-03-26 03:13:22.942227
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.942247,0,cnbc,6,52,2024-03-26 03:13:22.942247
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.943016,0,cnbc,6,7292,2024-03-26 03:13:22.943016
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.943032,0,cnbc,6,52,2024-03-26 03:13:22.943032
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.943974,0,cnbc,6,7292,2024-03-26 03:13:22.943974
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.943990,0,cnbc,6,52,2024-03-26 03:13:22.943990
23.202.195.248,172.28.0.12,443,47374,,,5858,1,2024-03-26 03:13:22.944882,0,cnbc,6,5844,2024-03-26 03:13:22.944882
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.944900,0,cnbc,6,52,2024-03-26 03:13:22.944900
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.945584,0,cnbc,6,7292,2024-03-26 03:13:22.945584
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.945600,0,cnbc,6,52,2024-03-26 03:13:22.945600
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.946476,0,cnbc,6,7292,2024-03-26 03:13:22.946476
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.946494,0,cnbc,6,52,2024-03-26 03:13:22.946494
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.947363,0,cnbc,6,7292,2024-03-26 03:13:22.947363
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.947382,0,cnbc,6,52,2024-03-26 03:13:22.947382
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.948124,0,cnbc,6,8740,2024-03-26 03:13:22.948124
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.948146,0,cnbc,6,52,2024-03-26 03:13:22.948146
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.949023,0,cnbc,6,8740,2024-03-26 03:13:22.949023
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.949041,0,cnbc,6,52,2024-03-26 03:13:22.949041
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.949931,0,cnbc,6,8740,2024-03-26 03:13:22.949931
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.949948,0,cnbc,6,52,2024-03-26 03:13:22.949948
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.950809,0,cnbc,6,8740,2024-03-26 03:13:22.950809
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.950824,0,cnbc,6,52,2024-03-26 03:13:22.950824
23.202.195.248,172.28.0.12,443,47374,,,5289,1,2024-03-26 03:13:22.951658,0,cnbc,6,5275,2024-03-26 03:13:22.951658
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.951673,0,cnbc,6,52,2024-03-26 03:13:22.951673
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.952340,0,cnbc,6,2948,2024-03-26 03:13:22.952340
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.952356,0,cnbc,6,52,2024-03-26 03:13:22.952356
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.952342,0,cnbc,6,7292,2024-03-26 03:13:22.952342
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.952366,0,cnbc,6,52,2024-03-26 03:13:22.952366
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.953278,0,cnbc,6,10188,2024-03-26 03:13:22.953278
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.953299,0,cnbc,6,52,2024-03-26 03:13:22.953299
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.954060,0,cnbc,6,10188,2024-03-26 03:13:22.954060
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.954077,0,cnbc,6,52,2024-03-26 03:13:22.954077
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.954960,0,cnbc,6,10188,2024-03-26 03:13:22.954960
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.954976,0,cnbc,6,52,2024-03-26 03:13:22.954976
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.955878,0,cnbc,6,10188,2024-03-26 03:13:22.955878
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.955895,0,cnbc,6,52,2024-03-26 03:13:22.955895
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.956745,0,cnbc,6,10188,2024-03-26 03:13:22.956745
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.956762,0,cnbc,6,52,2024-03-26 03:13:22.956762
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.957608,0,cnbc,6,4396,2024-03-26 03:13:22.957608
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.957623,0,cnbc,6,52,2024-03-26 03:13:22.957623
23.202.195.248,172.28.0.12,443,47374,,,10202,1,2024-03-26 03:13:22.957996,0,cnbc,6,10188,2024-03-26 03:13:22.957996
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.958021,0,cnbc,6,52,2024-03-26 03:13:22.958021
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.958837,0,cnbc,6,11636,2024-03-26 03:13:22.958837
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.958862,0,cnbc,6,52,2024-03-26 03:13:22.958862
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.959766,0,cnbc,6,11636,2024-03-26 03:13:22.959766
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.959781,0,cnbc,6,52,2024-03-26 03:13:22.959781
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.960706,0,cnbc,6,11636,2024-03-26 03:13:22.960706
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.960718,0,cnbc,6,52,2024-03-26 03:13:22.960718
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.961605,0,cnbc,6,11636,2024-03-26 03:13:22.961605
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.961615,0,cnbc,6,52,2024-03-26 03:13:22.961615
23.202.195.248,172.28.0.12,443,47374,,,5031,1,2024-03-26 03:13:22.962451,0,cnbc,6,5017,2024-03-26 03:13:22.962451
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.962458,0,cnbc,6,52,2024-03-26 03:13:22.962458
23.202.195.248,172.28.0.12,443,47374,,,13098,1,2024-03-26 03:13:22.962854,0,cnbc,6,13084,2024-03-26 03:13:22.962854
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.962865,0,cnbc,6,52,2024-03-26 03:13:22.962865
23.202.195.248,172.28.0.12,443,47374,,,1514,1,2024-03-26 03:13:22.963763,0,cnbc,6,1500,2024-03-26 03:13:22.963763
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.963770,0,cnbc,6,52,2024-03-26 03:13:22.963770
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.963792,0,cnbc,6,11636,2024-03-26 03:13:22.963792
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.963800,0,cnbc,6,52,2024-03-26 03:13:22.963800
23.202.195.248,172.28.0.12,443,47374,,,13098,1,2024-03-26 03:13:22.964716,0,cnbc,6,13084,2024-03-26 03:13:22.964716
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.964727,0,cnbc,6,52,2024-03-26 03:13:22.964727
23.202.195.248,172.28.0.12,443,47374,,,1514,1,2024-03-26 03:13:22.965629,0,cnbc,6,1500,2024-03-26 03:13:22.965629
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.965637,0,cnbc,6,52,2024-03-26 03:13:22.965637
23.202.195.248,172.28.0.12,443,47374,,,13098,1,2024-03-26 03:13:22.965648,0,cnbc,6,13084,2024-03-26 03:13:22.965648
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.965657,0,cnbc,6,52,2024-03-26 03:13:22.965657
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.966554,0,cnbc,6,11636,2024-03-26 03:13:22.966554
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.966566,0,cnbc,6,52,2024-03-26 03:13:22.966566
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.967400,0,cnbc,6,4396,2024-03-26 03:13:22.967400
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.967408,0,cnbc,6,52,2024-03-26 03:13:22.967408
23.202.195.248,172.28.0.12,443,47374,,,11650,1,2024-03-26 03:13:22.967425,0,cnbc,6,11636,2024-03-26 03:13:22.967425
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.967432,0,cnbc,6,52,2024-03-26 03:13:22.967432
23.202.195.248,172.28.0.12,443,47374,,,15994,1,2024-03-26 03:13:22.968323,0,cnbc,6,15980,2024-03-26 03:13:22.968323
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.968341,0,cnbc,6,52,2024-03-26 03:13:22.968341
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.969142,0,cnbc,6,8740,2024-03-26 03:13:22.969142
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.969155,0,cnbc,6,52,2024-03-26 03:13:22.969155
23.202.195.248,172.28.0.12,443,47374,,,7306,1,2024-03-26 03:13:22.969143,0,cnbc,6,7292,2024-03-26 03:13:22.969143
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.969180,0,cnbc,6,52,2024-03-26 03:13:22.969180
23.202.195.248,172.28.0.12,443,47374,,,17442,1,2024-03-26 03:13:22.970091,0,cnbc,6,17428,2024-03-26 03:13:22.970091
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.970103,0,cnbc,6,52,2024-03-26 03:13:22.970103
23.202.195.248,172.28.0.12,443,47374,,,18890,1,2024-03-26 03:13:22.971007,0,cnbc,6,18876,2024-03-26 03:13:22.971007
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.971019,0,cnbc,6,52,2024-03-26 03:13:22.971019
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.972046,0,cnbc,6,2948,2024-03-26 03:13:22.972046
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.972056,0,cnbc,6,52,2024-03-26 03:13:22.972056
23.202.195.248,172.28.0.12,443,47374,,,15994,1,2024-03-26 03:13:22.972132,0,cnbc,6,15980,2024-03-26 03:13:22.972132
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.972142,0,cnbc,6,52,2024-03-26 03:13:22.972142
23.202.195.248,172.28.0.12,443,47374,,,18890,1,2024-03-26 03:13:22.973026,0,cnbc,6,18876,2024-03-26 03:13:22.973026
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.973038,0,cnbc,6,52,2024-03-26 03:13:22.973038
23.202.195.248,172.28.0.12,443,47374,,,8754,1,2024-03-26 03:13:22.973825,0,cnbc,6,8740,2024-03-26 03:13:22.973825
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.973835,0,cnbc,6,52,2024-03-26 03:13:22.973835
23.202.195.248,172.28.0.12,443,47374,,,2962,1,2024-03-26 03:13:22.974315,0,cnbc,6,2948,2024-03-26 03:13:22.974315
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.974322,0,cnbc,6,52,2024-03-26 03:13:22.974322
23.202.195.248,172.28.0.12,443,47374,,,18890,1,2024-03-26 03:13:22.974345,0,cnbc,6,18876,2024-03-26 03:13:22.974345
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.974355,0,cnbc,6,52,2024-03-26 03:13:22.974355
23.202.195.248,172.28.0.12,443,47374,,,21786,1,2024-03-26 03:13:22.975283,0,cnbc,6,21772,2024-03-26 03:13:22.975283
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.975297,0,cnbc,6,52,2024-03-26 03:13:22.975297
23.202.195.248,172.28.0.12,443,47374,,,21786,1,2024-03-26 03:13:22.976327,0,cnbc,6,21772,2024-03-26 03:13:22.976327
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.976340,0,cnbc,6,52,2024-03-26 03:13:22.976340
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.977151,0,cnbc,6,4396,2024-03-26 03:13:22.977151
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.977159,0,cnbc,6,52,2024-03-26 03:13:22.977159
23.202.195.248,172.28.0.12,443,47374,,,20338,1,2024-03-26 03:13:22.977175,0,cnbc,6,20324,2024-03-26 03:13:22.977175
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.977188,0,cnbc,6,52,2024-03-26 03:13:22.977188
23.202.195.248,172.28.0.12,443,47374,,,26130,1,2024-03-26 03:13:22.978077,0,cnbc,6,26116,2024-03-26 03:13:22.978077
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.978091,0,cnbc,6,52,2024-03-26 03:13:22.978091
23.202.195.248,172.28.0.12,443,47374,,,14546,1,2024-03-26 03:13:22.979094,0,cnbc,6,14532,2024-03-26 03:13:22.979094
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.979104,0,cnbc,6,52,2024-03-26 03:13:22.979104
23.202.195.248,172.28.0.12,443,47374,,,659,1,2024-03-26 03:13:22.989706,0,cnbc,6,645,2024-03-26 03:13:22.989706
23.202.195.248,172.28.0.12,443,47374,,,97,1,2024-03-26 03:13:22.989720,0,cnbc,6,83,2024-03-26 03:13:22.989720
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.989771,0,cnbc,6,52,2024-03-26 03:13:22.989771
23.202.195.248,172.28.0.12,443,47374,,,16472,1,2024-03-26 03:13:22.989877,0,cnbc,6,16458,2024-03-26 03:13:22.989877
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.989896,0,cnbc,6,52,2024-03-26 03:13:22.989896
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.990295,0,cnbc,6,4396,2024-03-26 03:13:22.990295
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.990304,0,cnbc,6,52,2024-03-26 03:13:22.990304
23.202.195.248,172.28.0.12,443,47374,,,12159,1,2024-03-26 03:13:22.990318,0,cnbc,6,12145,2024-03-26 03:13:22.990318
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.990326,0,cnbc,6,52,2024-03-26 03:13:22.990326
23.202.195.248,172.28.0.12,443,47374,,,4410,1,2024-03-26 03:13:22.990733,0,cnbc,6,4396,2024-03-26 03:13:22.990733
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.990751,0,cnbc,6,52,2024-03-26 03:13:22.990751
23.202.195.248,172.28.0.12,443,47374,,,12190,1,2024-03-26 03:13:22.990778,0,cnbc,6,12176,2024-03-26 03:13:22.990778
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.990799,0,cnbc,6,52,2024-03-26 03:13:22.990799
23.202.195.248,172.28.0.12,443,47374,,,36266,1,2024-03-26 03:13:22.991247,0,cnbc,6,36252,2024-03-26 03:13:22.991247
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.991266,0,cnbc,6,52,2024-03-26 03:13:22.991266
23.202.195.248,172.28.0.12,443,47374,,,36266,1,2024-03-26 03:13:22.992201,0,cnbc,6,36252,2024-03-26 03:13:22.992201
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.992217,0,cnbc,6,52,2024-03-26 03:13:22.992217
23.202.195.248,172.28.0.12,443,47374,,,1514,1,2024-03-26 03:13:22.993089,0,cnbc,6,1500,2024-03-26 03:13:22.993089
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.993096,0,cnbc,6,52,2024-03-26 03:13:22.993096
23.202.195.248,172.28.0.12,443,47374,,,34818,1,2024-03-26 03:13:22.993173,0,cnbc,6,34804,2024-03-26 03:13:22.993173
172.28.0.12,23.202.195.248,47374,443,,,66,1,2024-03-26 03:13:22.993189,0,cnbc,6,52,2024-03-26 03:13:22.993189
